52.70843333333333,13.011416666666667
52.70825,13.0114
52.70806666666667,13.011366666666667
52.707883333333335,13.01135
52.70771666666667,13.011316666666668
52.70753333333333,13.0113
52.70735,13.011266666666666
52.707166666666666,13.01125
52.707,13.011216666666666
52.70681666666667,13.0112
52.706633333333336,13.011166666666666
52.70645,13.01115
52.70628333333333,13.011116666666666
52.7061,13.0111
52.70591666666667,13.011066666666666
52.705733333333335,13.01105
52.70556666666667,13.011016666666666
52.70538333333333,13.011
52.7052,13.010966666666667
52.705016666666666,13.01095
52.70485,13.010916666666667
52.70466666666667,13.0109
52.704483333333336,13.010866666666667
52.7043,13.01085
52.70413333333333,13.010816666666667
52.70395,13.0108
52.70376666666667,13.010766666666667
52.703583333333334,13.01075
52.70341666666667,13.010716666666667
52.70323333333333,13.0107
52.70305,13.010666666666667
52.702866666666665,13.01065
52.7027,13.010616666666667
52.70251666666667,13.0106
52.702333333333335,13.010566666666668
52.70215,13.01055
52.70198333333333,13.010516666666666
52.7018,13.0105
52.701616666666666,13.010466666666666
52.701433333333334,13.01045
52.70125,13.010416666666666
52.70108333333334,13.0104
52.7009,13.010366666666666
52.700716666666665,13.01035
52.70053333333333,13.010316666666666
52.70036666666667,13.0103
52.700183333333335,13.010266666666666
52.7,13.01025
52.69981666666666,13.010216666666667
52.69965,13.0102
52.699466666666666,13.010183333333334
52.699283333333334,13.01015
52.6991,13.010133333333334
52.698933333333336,13.010116666666667
52.69875,13.010083333333334
52.698566666666665,13.010066666666667
52.69838333333333,13.01005
52.69821666666667,13.010016666666667
52.698033333333335,13.01
52.69785,13.009983333333333
52.69766666666666,13.009966666666667
52.6975,13.009933333333333
52.697316666666666,13.009916666666667
52.69713333333333,13.0099
52.69695,13.009866666666667
52.69676666666667,13.00985
52.6966,13.009833333333333
52.696416666666664,13.0098
52.69623333333333,13.009783333333333
52.69605,13.009766666666666
52.695883333333335,13.009733333333333
52.6957,13.009716666666666
52.69551666666667,13.0097
52.69533333333333,13.009683333333333
52.695166666666665,13.00965
52.69498333333333,13.009633333333333
52.6948,13.009616666666666
52.69461666666667,13.009583333333333
52.69445,13.009566666666666
52.694266666666664,13.00955
52.69408333333333,13.009516666666666
52.6939,13.0095
52.693733333333334,13.009483333333334
52.69355,13.00945
52.69336666666667,13.009433333333334
52.69318333333333,13.009416666666667
52.693,13.0094
52.69283333333333,13.009366666666667
52.69265,13.00935
52.69246666666667,13.009333333333334
52.692283333333336,13.0093
52.692116666666664,13.009283333333334
52.69193333333333,13.009266666666667
52.69175,13.009233333333333
52.69156666666667,13.009216666666667
52.6914,13.0092
52.69121666666667,13.009183333333333
52.69103333333334,13.00915
52.69085,13.009133333333333
52.69068333333333,13.009116666666667
52.6905,13.009083333333333
52.69031666666667,13.009066666666667
52.690133333333335,13.00905
52.68996666666666,13.009016666666666
52.68978333333333,13.009
52.6896,13.008983333333333
52.689416666666666,13.00895
52.689233333333334,13.008933333333333
52.68906666666667,13.008916666666666
52.68888333333334,13.0089
52.6887,13.008866666666666
52.688516666666665,13.00885
52.68835,13.008833333333333
52.68816666666667,13.0088
52.687983333333335,13.008783333333334
52.6878,13.008766666666666
52.68763333333333,13.008733333333334
52.68745,13.008716666666666
52.687266666666666,13.0087
52.687083333333334,13.008666666666667
52.68691666666667,13.00865
52.686733333333336,13.008633333333334
52.68655,13.008616666666667
52.686366666666665,13.008583333333334
52.68618333333333,13.008566666666667
52.68601666666667,13.00855
52.685833333333335,13.008516666666667
52.68565,13.0085
52.68546666666667,13.008466666666667
52.6853,13.00845
52.685116666666666,13.008416666666667
52.68493333333333,13.008383333333333
52.68475,13.00835
52.684583333333336,13.008333333333333
52.6844,13.0083
52.684216666666664,13.008266666666668
52.68405,13.008233333333333
52.68386666666667,13.008216666666666
52.683683333333335,13.008183333333333
52.6835,13.00815
52.68333333333333,13.008133333333333
52.68315,13.0081
52.682966666666665,13.008066666666666
52.68278333333333,13.008033333333334
52.68261666666667,13.008016666666666
52.682433333333336,13.007983333333334
52.68225,13.00795
52.682066666666664,13.007916666666667
52.6819,13.0079
52.68171666666667,13.007866666666667
52.681533333333334,13.007833333333334
52.68135,13.007816666666667
52.68118333333334,13.007783333333334
52.681,13.00775
52.680816666666665,13.007716666666667
52.68063333333333,13.0077
52.68046666666667,13.007666666666667
52.680283333333335,13.007633333333333
52.6801,13.0076
52.679916666666664,13.007583333333333
52.67975,13.00755
52.679566666666666,13.007516666666668
52.679383333333334,13.0075
52.67921666666667,13.007466666666666
52.67903333333334,13.007433333333333
52.67885,13.0074
52.678666666666665,13.007383333333333
52.6785,13.00735
52.67831666666667,13.007316666666666
52.678133333333335,13.007283333333334
52.67795,13.007266666666666
52.67778333333333,13.007233333333334
52.6776,13.0072
52.677416666666666,13.007183333333334
52.677233333333334,13.00715
52.67706666666667,13.007116666666667
52.676883333333336,13.007083333333334
52.6767,13.007066666666667
52.676516666666664,13.007033333333334
52.67635,13.007
52.67616666666667,13.006966666666667
52.675983333333335,13.00695
52.6758,13.006916666666667
52.67563333333333,13.006883333333333
52.67545,13.006866666666667
52.675266666666666,13.006833333333333
52.67508333333333,13.0068
52.67491666666667,13.006766666666667
52.674733333333336,13.00675
52.674549999999996,13.006716666666666
52.67438333333333,13.006683333333333
52.6742,13.00665
52.67401666666667,13.006633333333333
52.673833333333334,13.0066
52.67366666666667,13.006566666666666
52.67348333333333,13.00655
52.6733,13.006516666666666
52.673116666666665,13.006483333333334
52.67295,13.00645
52.67276666666667,13.006433333333334
52.672583333333336,13.0064
52.6724,13.006366666666667
52.67223333333333,13.006333333333334
52.67205,13.006316666666667
52.671866666666666,13.006283333333334
52.671683333333334,13.00625
52.67151666666667,13.006216666666667
52.67133333333334,13.0062
52.67115,13.006166666666667
52.670966666666665,13.006133333333333
52.6708,13.006116666666667
52.67061666666667,13.006083333333333
52.670433333333335,13.00605
52.67025,13.006016666666667
52.67008333333333,13.006
52.6699,13.005966666666666
52.669716666666666,13.005933333333333
52.66955,13.0059
52.66936666666667,13.005883333333333
52.669183333333336,13.00585
52.669,13.005816666666666
52.66883333333333,13.0058
52.66865,13.005766666666666
52.66846666666667,13.005733333333334
52.668283333333335,13.0057
52.66811666666667,13.005683333333334
52.66793333333333,13.00565
52.66775,13.005616666666667
52.667566666666666,13.005583333333334
52.6674,13.005566666666667
52.66721666666667,13.005533333333334
52.667033333333336,13.0055
52.66685,13.005483333333334
52.66668333333333,13.00545
52.6665,13.005416666666667
52.66631666666667,13.005383333333333
52.66615,13.005333333333333
52.66596666666667,13.0053
52.66578333333333,13.005266666666667
52.6656,13.005233333333333
52.66543333333333,13.005183333333333
52.66525,13.00515
52.66506666666667,13.005116666666666
52.6649,13.005066666666666
52.66471666666666,13.005033333333333
52.66453333333333,13.005
52.664366666666666,13.00495
52.664183333333334,13.004916666666666
52.664,13.004883333333334
